gene	sample20181126-B3-A00289_capture5-wdd-20181122_I4	sample20181126-B3-A00289_capture4-wdd-20181122_I5	sample20181126-B3-A00289_capture5-wdd-20181122_I8	sample20181126-B3-A00289_capture4-wdd-20181122_I7	sample20181126-B3-A00289_capture6-wdd-20181122_I6	sample20181126-B3-A00289_capture6-wdd-20181122_I11	sample20181126-B3-A00289_capture4-wdd-20181122_I6	sample20181126-B3-A00289_capture5-wdd-20181122_I2	sample20181126-B3-A00289_capture6-wdd-20181122_I1	sample20181126-B3-A00289_capture4-wdd-20181122_I10	sample20181126-B3-A00289_capture6-wdd-20181122_I5	sample20181126-B3-A00289_capture6-wdd-20181122_I3	sample20181126-B3-A00289_capture4-wdd-20181122_I9	sample20181126-B3-A00289_capture4-wdd-20181122_I8	sample20181126-B3-A00289_capture5-wdd-20181122_I1	sample20181126-B3-A00289_capture6-wdd-20181122_I9	sample20181126-B3-A00289_capture5-wdd-20181122_I3	sample20181126-B3-A00289_capture5-wdd-20181122_I11	sample20181126-B3-A00289_capture5-wdd-20181122_I6	sample20181126-B3-A00289_capture6-wdd-20181122_I2	sample20181126-B3-A00289_capture5-wdd-20181122_I7	sample20181126-B3-A00289_capture6-wdd-20181122_I10	sample20181126-B3-A00289_capture5-wdd-20181122_I5	sample20181126-B3-A00289_capture6-wdd-20181122_I7	sample20181126-B3-A00289_capture5-wdd-20181122_I10	sample20181126-B3-A00289_capture6-wdd-20181122_I8	sample20181126-B3-A00289_capture5-wdd-20181122_I9	sample20181126-B3-A00289_capture6-wdd-20181122_I4	Median_GCS	cut_off	sample20190412-B2-A00168_capture20190411-2_I1-GCS	sample20190412-B2-A00168_capture20190411-2_I1-CopyRatio	Exon_counts	Filter	CopyNumber
PIK3CA	-0.615353807347	-0.557165994373	-0.372190592573	0.309311626808	1.38797355502	-0.818084073444	-0.184487003716	-0.609539683277	-0.612019952528	-0.0208638413103	-1.5904503878	0.20116827333	-1.2927785813	-1.20646961013	4.43351553417	-0.28652359683	0.230069410442	-1.02863700442	2.70114860037	-1.38345381355	-0.305775336091	3.00447924302	-0.147925767911	-1.12459180315	1.18648538636	-0.728584544613	-0.971158579101	0.401902343941	-0.338982964332	3.00447924302	-5.2903856652	-0.0686730395246	19	PASS	1.90702923494
PIK3R1	-0.864940525439	-0.815451830984	1.68577343926	0.271828290798	1.80389544764	-0.606225220086	1.00291866069	0.357766810566	-1.5312942417	2.88778750783	-1.93740192351	1.01241315463	1.11825308613	0.35285743471	0.0386051270081	0.0295273910653	-0.191974699493	-2.19065039833	2.2633267637	-0.657762290585	0.355439356239	1.02270642968	-0.107573503717	-2.6576491347	-2.31990701103	-0.884610948968	-0.154179235615	0.716522064217	0.0340662590367	2.6576491347	-11.2668058507	-0.201164963682	18	PASS	1.73969577008
PLCG1	-10.1822726093	0.856669649142	-0.484958809918	2.22809453231	2.72744764538	2.57894855273	1.95699627448	0.25196446847	-1.22962127912	1.63517076646	-2.94561779301	1.63793680595	1.16359217615	1.38923846284	0.824962091217	1.30080857185	-0.301979227175	-0.791115179135	1.09332676921	-2.22392945617	-0.276954172181	4.27314970439	-0.752407716045	-1.28796661564	-0.414288011642	-2.65675031457	0.144683929814	-0.515129216519	0.198324199142	4.27314970439	1.70787600198	0.0238625604768	29	.	2.03335562807
PMS2	-2.89391088387	3.10794402806	-0.677118042839	-0.226696187857	-1.43440395832	-0.97847224712	0.154560279195	0.205467978451	0.479392840641	-0.479857117819	2.29461809222	-0.87588091728	0.891946288388	1.07217862938	0.224945379362	1.29790267364	0.481245712	0.928538310728	-1.22810085523	1.85590899461	-2.16470314001	-3.94023062065	-2.38253186931	2.73751516384	0.75942309503	2.22538774857	-0.169012969112	-1.26605640469	0.180014128823	3.10794402806	16.2986805665	0.414415792664	15	PASS	2.6655177564
PPM1D	6.75294708979	1.65386103416	-1.01670582187	0.602627402931	0.180871925012	-1.38995234718	1.81484574649	-0.31996173436	-0.0885000007216	-1.4415051018	0.819364992237	-0.795690412843	0.328613362366	0.385316168123	1.30982344281	0.00183696757748	-1.31063452322	-2.02751668494	-1.54819984684	-0.655273699903	-0.18705286132	-1.14666658747	-1.16746585564	0.0359671809051	-0.0282601626786	-0.539161129245	-0.806650803956	0.583122261592	-0.137776431021	2.02751668494	-4.57222944283	-0.0683957060817	7	PASS	1.90739586393
PTCH1	2.45766152628	-0.00555592701189	0.393624948083	-0.5942215209	-0.296220108065	0.862717992774	1.62480007134	-1.76062519864	-0.707141639994	0.979516104606	0.42149937018	-0.421077902436	1.16134006009	0.33717691992	-1.67532783238	-0.859452842987	0.366015743436	0.0427725032865	-0.78300844354	-0.400642545148	0.346559652436	-1.22335900491	-1.78824833189	0.535399966748	0.368090314337	-1.0977724181	0.688687858786	1.0267906837	0.189974711604	1.78824833189	-5.58867226538	-0.0517662932608	28	PASS	1.92950891111
PTEN	-4.1270678747	0.063716045075	0.645528740631	0.701882614223	-0.700178292566	-0.545846255359	0.289235402808	-0.611374791849	1.35982225597	2.03758230388	0.00914957462776	-0.143149901285	0.441554272169	2.3640874009	5.19596760951	-0.436912552762	0.555265096822	-1.61228861406	-1.44291486759	-0.620628982781	1.2940816124	0.595123223361	0.871656811362	-3.75853857882	-2.43875842904	0.641846370012	0.0617211976429	-0.690561390591	0.0627186213589	4.1270678747	-20.9353119947	-0.444112805775	9	PASS	1.47007238546
PTPN11	-6.23870367203	1.14003087864	-0.872090332512	-0.73611867132	-1.84022227607	-0.482799951653	0.233376943938	1.33367920012	1.47276373213	0.0237222955534	1.90729145126	0.149421752251	1.09491913346	1.26293935893	-2.23901429679	0.102306614008	-0.958284373204	1.10638552621	-0.888726564952	2.04956502589	0.377302437815	-2.95983741714	0.341619282414	1.49537901726	1.22836671004	0.636924361658	1.04020250177	0.219601332302	0.287498113176	2.95983741714	-2.45287463302	-0.0660645107356	15	.	1.91048044289
RB1	-16.0998714809	1.23147640426	1.14728365884	0.877349252273	0.352310900428	-0.333086414639	0.87832782223	-0.274701470495	0.0993347118309	2.15334672182	-0.0291653014223	1.22805074809	0.0884445636354	2.57978091336	6.83467909684	-0.155513971101	-0.0389632069194	-1.31740123654	1.37819474657	0.29691432878	0.51073000127	2.67863661109	0.554499738364	-2.27222841874	-2.57535557441	0.0994737055568	-0.596834861431	0.704288011339	0.324612614604	6.83467909684	-6.92736432642	-0.125509074038	28	PASS	1.83336104655
RELA	-4.12077700521	1.64219545674	-1.04702505461	0.127978452985	0.703129737358	-1.62429287449	0.404316555218	-1.38068927536	0.214391744483	1.00491395974	0.294490269699	0.588168564468	0.930251887614	2.08573737486	3.16856495141	-0.262163168665	-0.917124815626	-0.861489965196	0.291921730897	0.157473414416	-0.0281211349748	0.244395297562	0.206023934175	0.676829071832	-1.17235969122	-0.663908554408	-1.00466966534	0.34183880163	0.210207839329	3.16856495141	0.679112242533	0.0223535180101	10	.	2.03122987335
RGPD3	-4.36420949371	0.561561439211	0.134814704308	-2.06241353595	2.28438095456	-0.935818626424	1.01433015133	0.489671227749	-1.29067654694	-0.270314088948	2.66703614109	1.0139786942	2.20283173459	2.68736761611	-1.4047940399	1.62913212784	-1.51392227859	-0.373563508096	-1.5997480121	0.572449671314	1.61439920594	-4.44580357785	-1.82666004658	0.365437525676	0.210104850703	2.62879517719	-0.664593773588	0.67622630687	0.28777118819	4.36420949371	-5.95961639455	-0.0983508397186	23	PASS	1.86820032291
SETD2	-1.91235714732	2.28802755121	-1.38965587944	-0.556902560443	-0.93841088422	-2.18788096605	0.772666326457	0.475813964566	1.37679536116	-1.2302904443	1.60476420584	-0.970092691141	0.4658949009	3.01703735801	3.71739223064	-0.631125176646	-1.13430385831	-0.175923413421	-1.88338270484	1.52615489838	-0.943952741339	-2.57970911052	-0.483563449512	0.926458474219	-1.19128275362	2.34348667432	-1.70097542239	1.39531725781	-0.520233004978	3.01703735801	-0.482081068145	0.0339503321814	24	.	2.04762330589
SMARCB1	-1.86526396167	0.905843682473	-0.477596698175	0.0168961053881	0.536354673339	-0.260537750013	1.87362760406	-0.186729829208	-0.284142571618	1.20009973606	-0.252289106429	-0.466505827885	1.21470005083	2.19586244246	-0.345176970922	-0.0609748379334	-1.91475328816	0.966137974081	-1.1983095605	0.227282881539	-0.470765913928	-3.72844860558	-1.47519849803	0.613749271211	1.12714751661	1.30797449419	0.508420780314	0.292596207503	-0.0220393662727	2.19586244246	1.39822450963	-0.062072289411	9	.	1.91577443994
SMARCE1	-8.21471941152	0.442451183856	1.45190961661	1.91854720229	1.3336273133	-0.349546566879	0.718864788396	1.47084177187	0.567450576765	-0.151900831869	-0.0923932421839	0.678143100502	0.00135454399586	0.369116232581	0.614494432988	-0.298284040082	-0.678584122248	-1.4938820518	-1.26365836659	-0.425532981926	-0.126966033273	-1.17450016459	1.61433730818	0.99523454118	1.75736900334	0.140173362729	-1.27007373195	1.46612656633	0.254644797655	1.91854720229	-5.61202105983	-0.0678774299026	12	PASS	1.9080812031
SMO	0.267063219259	1.36151549893	-3.27943082836	0.707332684142	2.71826625879	-0.169659142351	2.01221229998	-0.801246931953	-0.944274502023	-0.272143366776	-1.67163347188	2.3115333748	1.31083320457	-1.04166210621	3.60873494169	0.663119066675	-0.756267181148	-1.2729274974	-1.35219801498	-1.30775472617	1.08064304753	2.61571491115	-1.04796983297	-1.67302631764	0.334955530558	-2.6925321331	0.654457464817	-1.36365544993	-0.220901254563	3.27943082836	7.85509546222	0.126048491699	13	PASS	2.18260111421
TERT	-2.81260204643	0.0379729433797	0.378691185964	0.709853118277	-0.500591405928	2.16387391887	2.07717791292	0.063270283088	-0.577584601691	0.845513494865	0.443651578765	-0.569890878276	0.336733224266	1.07499537822	-3.46816989833	0.950742722478	-1.02424326741	2.82724118801	0.86813127163	-0.617123126488	-0.391626963737	-1.17408180737	-1.25157646437	0.0219554894332	0.134532297678	-0.423697519564	0.341832538085	-0.464980566342	0.0506216132338	2.82724118801	-2.57818221871	-0.0344974042432	16	.	1.95274368592
TP53	-4.87955695752	2.51567994862	-0.850802730511	1.23090197119	-0.15702312697	-0.512490802225	0.561058114697	0.709382179182	1.49705311791	0.118883585316	0.195805498035	-0.783119586211	0.586285439521	1.075148999	-0.288587259946	-0.259429487912	-0.759231570853	-0.96032227431	-0.679470695359	0.678615535701	-0.247291858576	-0.836846582291	-0.0235559620621	1.28723951209	-0.469224273035	1.58822606778	-0.793290781926	0.455963980664	-0.0902895445162	2.51567994862	2.32733257834	0.145754066335	10	.	2.21261749305
TRAF7	-10.40062275	1.39100125102	0.756358897058	0.426540838001	0.072748823326	4.25689913373	1.0125723366	0.177975658688	0.438401963525	1.74914769893	0.134745469168	-0.387013985485	0.269823028647	1.47291881637	-3.96442590393	-0.0502361489295	0.202840986983	2.44103082923	0.480701978961	0.219275537769	-0.393480277418	-0.345579928643	-0.788463505747	0.432655370543	1.35258011945	-0.210144032013	0.573023067259	-1.3212752731	0.244549283208	4.25689913373	3.07590929221	0.0938072249301	17	.	2.13436545992
TSC1	-5.60816272446	1.27440692151	-0.0941236234153	2.15433889184	0.227002700228	0.69790288994	0.450848424487	-0.83541859456	1.54552365553	0.497397072283	0.296978401424	-0.82621364687	0.0951268811788	1.24699136992	-3.57543617479	-0.414912603593	0.644310863067	0.893456419179	-1.38397188836	0.664468046495	-0.355114748735	-2.4333491114	0.750381291062	1.54361976028	0.584363579078	1.31426015637	-0.269360144323	0.914685936616	0.474122748385	3.57543617479	-8.75756916279	-0.0813144431553	21	PASS	1.89039216744
TSC2	-11.0573181995	0.707341422596	2.59762550124	0.468124101082	-2.18218047456	7.02404728679	1.5927962123	-0.32491851752	0.0546478155952	3.07067487513	2.08756735077	-1.90664877435	-1.20817113245	1.46761571346	-5.44716911598	-3.6049871353	0.237580138983	6.08562309995	0.230174524736	0.753461092202	-1.61837780715	-3.35015566975	-0.166165056366	1.91177340958	1.59464651868	1.64023199157	1.33110811357	-1.98894728534	0.352852120032	7.02404728679	4.69179982034	0.0636043268504	41	.	2.09014687868
USP8	0.570808819976	3.21273513856	-1.76394470254	0.807930556116	-2.72515692958	-0.98874255982	1.40810569442	1.21765587965	1.81498173023	-1.34520253335	0.0225360905632	-0.596069740592	-0.19670451005	0.0390833936082	1.08731860995	1.13739842286	-2.7145766489	0.152886361568	-0.553157556763	0.610572418663	0.903110944225	-2.00065668784	-0.247909960796	0.969622247484	-0.076014164744	1.19820319301	-0.764601534133	-1.18021197176	0.0308097420857	2.72515692958	-4.08135479641	-0.0467918346777	19	PASS	1.93617340256
YAP1	18.6105838455	0.0732942251351	-2.04689271621	-0.391376883244	-0.294312844748	-2.82006298354	0.171181281633	-0.936442186663	-0.433207842104	-0.335341382109	0.0998395674162	-0.948347448906	0.709879121387	0.0770259510847	-1.45350991598	-1.03253283428	-1.22315465894	-1.51377535828	-0.279677723658	-1.14719690034	-0.41082598084	-0.620817552345	-1.18963128733	0.179826156581	-0.227668981454	-1.23649697427	-0.672343749765	-0.70801394368	-0.527012697224	2.82006298354	-0.53216717432	0.0336759076775	28	.	2.04723385105
rs1045642	-4.97308615338	0.103699053357	0.412832801031	0.282037296565	0.500291939548	-0.459835792465	0.147177064434	-0.008833876835	0.277041511841	0.169512230981	0.0713828681318	0.610487497589	0.158305686301	-0.247075219895	-0.164103445471	0.203456518236	0.439425373046	0.125645109582	0.8352346183	-0.377413056762	0.19850571414	0.704343034924	-0.0321348464667	0.310471250099	0.357811950631	0.182710249364	-0.0331196387531	0.205230261932	0.176111240172	0.8352346183	1.38307767434	0.247220855101	1	PASS	2.37383696655
rs1056892	-4.9396392159	-0.080104751256	-0.630558164177	0.345828534827	0.155058402015	-0.0400558648588	0.451703082139	0.409715356493	0.491780618683	0.0766241377143	-0.000830961115958	0.210374127995	0.285680755432	0.172996434499	0.705490108214	0.724850152585	0.493580790551	0.019547386397	-0.310894637468	0.155748116271	0.00668043218482	0.20552068607	0.350135910303	0.455993513782	0.581085759411	-0.395963390154	0.136473276768	-0.0368205974091	0.164372275385	0.724850152585	-1.40357810527	-0.265135382048	1	PASS	1.66424129022
rs11045585	-4.88695454322	-0.332254528592	0.498766078668	-0.328151837495	0.516463704701	0.215976591388	0.23550059379	0.452333749666	0.454073918288	0.984837117602	0.310323154315	0.140039990766	-0.0345690674294	0.012647761031	0.652860383786	-0.376845773704	0.356269014932	0.0052383038414	0.455577368594	0.0924067210817	0.48885009487	0.478080954696	0.0729450294818	-0.492900981582	0.292023573185	-0.186836094676	0.0916698622181	-0.168371140202	0.178008291077	0.984837117602	-1.97504501963	-0.376883004779	1	PASS	1.54019924572
rs1105525	-4.50353488698	-0.211368864756	-0.131775421587	-0.158332964722	0.175998576063	-0.686941503611	0.498844247085	-0.263290283696	-0.242346419877	-0.330301832259	0.49621627484	1.06255980688	0.404297636314	0.353682815263	0.885359870102	0.319104835959	-0.440759954862	-0.665359600756	-0.0980350064184	0.304850857001	1.37239839227	0.938402816992	0.128326271681	0.0774594189617	-0.0420108735372	-0.235479086766	0.58916697881	0.402867901602	0.102892845321	1.37239839227	-1.54235561007	-0.309394920525	1	PASS	1.6139602862
rs1113129	-2.73202628758	0.761779639415	-0.0880416837491	-0.997275238861	0.574073123506	-0.160691683726	0.288754475345	0.70786415524	1.61920948656	0.230433361032	0.949286142022	-1.04896592716	-1.01466977262	1.82555956581	-0.674959377466	1.44878567016	0.983858773113	-0.393552069182	-0.789655107948	-0.0673049814632	0.613363700432	0.526081136478	-0.900334658297	0.513635270815	-1.12058790105	-0.176372642949	-1.23585661257	0.357609444688	0.0815641897846	1.82555956581	-4.89464051799	-1.18162389142	1	PASS	0.88170998851
rs11545078	-4.94505826396	0.361181160275	0.527380340852	0.408184887971	0.54703552602	0.376664105165	-0.369301554561	0.0592040097826	0.48631392184	0.385203474594	-0.142394385089	0.512904388027	-0.524086194617	0.0366993716848	0.431057447794	0.599681239196	-0.17616249613	0.0148854318238	0.346716006892	-0.0266679253181	-0.322730066476	0.54243880575	0.472104015456	0.014614101948	0.194928232773	-0.162940761896	0.163822927983	0.18832225222	0.191625242496	0.599681239196	-2.9232620489	-0.474093560834	1	PASS	1.43983793994
rs11572080	-4.80944077023	0.274945162398	0.0970166776418	0.254594709985	1.10047765017	-0.514774549399	-0.0957290268151	0.405209953084	-0.2277960444	0.34368744709	-0.549117814201	0.289963504607	-0.199191120011	-0.26746995153	0.643879810413	0.379276828867	0.339782632178	0.0409607574501	0.252740095191	0.0217906156036	0.288574851575	1.09040918075	0.166409325638	0.0409607574501	0.327116718517	-0.126062628409	-0.0538701733893	0.485655399772	0.209574710415	1.10047765017	-3.42884622296	-0.62006743013	1	PASS	1.30128103344
rs11598702	-4.91630310329	0.541498666762	0.429799694288	0.573098270346	0.575592200474	0.0196721794427	-0.328981260461	-0.153057799165	0.490664686596	0.399886072775	-0.529711015341	0.194500148113	0.324030833138	0.196531164121	0.400641283387	0.61467028963	0.182378479854	-0.0638347342892	-0.404018424576	0.0969965436453	-0.180064400493	-0.0115170697643	-0.0850326921225	0.482073220054	0.131642672363	0.68821018617	-0.0910101523622	0.421644060705	0.188439313984	0.68821018617	-3.75614267645	-0.548801746366	1	PASS	1.36717531483
rs12210538	-4.67832123558	-0.140364819748	-0.291936864826	0.45705543707	1.11883681019	0.069631328199	0.0762047674614	0.0487013760269	0.124743907916	0.819025634228	0.211707987589	0.2706876154	-0.0057673643309	0.0447785021473	0.838954765046	0.495285162459	0.205229250309	-0.466541493372	0.28352728675	-0.276086837887	0.306644322875	0.98436242733	-0.265215155457	-0.776468582571	0.163714884494	-0.191814722863	-0.159590226602	0.733015837747	0.100474337689	1.11883681019	-4.26026796911	-0.638621972039	1	PASS	1.28465238109
rs12762549	-4.2354259122	-0.427963416637	-0.607723878534	0.0661513526094	0.131883080794	0.889321131238	1.08804807435	-0.108893485743	0.0244389614319	-0.71837305292	1.09574041596	0.421409356924	0.67429680878	0.557075792075	0.275932023329	0.0132812537881	-0.313054401926	0.0586192054478	0.00818942245807	0.0641199723344	0.860828139417	-0.940004473507	-1.23158719868	0.595836974318	0.755027086023	0.368285044711	0.674344315959	-0.0398025918006	0.0651356624719	1.23158719868	0.831219156363	0.158151101078	1	.	2.23171237144
rs151264360	-4.1872718539	-0.998750130877	-0.0839372850617	-0.0327517905815	0.802123565951	1.24722313701	0.0614825466013	0.300694271799	0.167723202771	0.396228746731	-0.883699637467	-0.432635676797	-0.517037660739	-0.0695334824303	0.374752559279	0.744464250786	0.238923672352	0.239565066148	0.481443341135	-0.551430958646	0.481554404894	1.46936746294	0.639487938286	0.688054066627	0.66035454763	-0.0939000378452	-0.455612039195	-0.686882227399	0.203323437562	1.46936746294	-0.395126147035	-0.0761912381893	1	.	1.89711713895
rs1517114	-4.77582470698	-0.232365965722	0.0683753045188	0.101263586734	0.0598108969486	1.22342981298	1.03168227214	-0.214347607077	0.0602918257339	0.366968864605	0.100402510201	-0.380123043883	0.316840457971	0.837704096568	-0.271764772897	-0.323802252307	-0.131561349249	0.186070905862	0.378992480646	0.0495538840156	0.289668227162	0.0946429775958	0.175242973537	-0.226988050644	0.371530922882	0.0281083561855	0.851468576507	-0.0352711840355	0.0815091410573	1.22342981298	-0.228024935354	-0.0247251374559	1	.	1.96601572712
rs1570360	-4.22332131365	0.6820237004	0.311392514146	-0.0198513925724	0.350587347541	-0.304092520744	0.627027361251	-0.922999756722	-0.0435081304034	0.134872494425	0.853512169065	0.703212376635	1.0688883216	0.0430123849983	0.657269705999	-0.312852981662	0.848969763903	-0.303066421064	-1.31309298535	0.559312441126	0.794233003012	-0.498327656771	0.778040747257	0.569053018879	-0.192966817198	-0.509937897403	-0.49358112964	0.156191652945	0.145532073685	1.31309298535	-0.712964682188	-0.0998271213937	1	.	1.86628960775
rs1650697	-3.89840355645	0.350540989184	0.0625780272366	0.626458952739	1.30736927714	-0.583275966644	-0.114558026178	0.159946037431	-0.724418840321	0.0399614867507	0.18859410611	-0.156630431264	0.920057814744	0.359141564718	1.55200517108	-1.0560835523	0.251841075829	-0.690912359185	0.308274808951	0.24620649967	-0.107528211224	1.50950249867	-0.956108818622	0.379707760858	0.393585087402	0.0505904590882	-0.84919670056	0.430754845149	0.174270071771	1.55200517108	-1.16183204421	-0.210983364576	1	.	1.72789629871
rs1650723	-4.92859692647	0.0118501435653	-0.043861126284	-0.0387379223012	0.69837375075	0.209812395923	0.709872963222	-0.104918282237	0.17393834429	0.440501204531	-0.0360789439138	-0.474329622189	-0.126809784098	0.219525337009	0.491377037139	0.369214039359	0.0996311054948	0.688742223692	0.711077720191	0.104569118669	0.723351435059	0.0215433253245	0.122165469764	-0.262592619089	0.227425680689	-0.183704251417	-0.0798246530978	0.256482836421	0.113367294216	0.723351435059	0.345649793123	0.0689164202483	1	.	2.09785711633
rs1695	-4.93643230407	-0.162180422669	-0.209032413417	0.328308568045	0.271805780417	-0.0172713878269	-0.124933851869	0.0880663991831	0.231476179899	0.160609828774	-0.383610586671	0.151002329487	0.904140068517	0.131312941262	0.032494656874	0.493188584597	0.209437714632	-0.0752587560188	0.560897072641	-0.296029030625	0.255970697264	0.045694844023	0.416057285076	0.222271254815	0.246687260588	0.151002329487	0.232757600088	1.07156735749	0.15580607913	1.07156735749	-0.637235739748	-0.0830506213475	1	.	1.88811858675
rs1801019	-4.8690484281	0.415384032324	0.266423564516	-0.290453305937	0.457410816485	0.443355615645	-0.329618643434	0.637886401592	0.336299201577	0.0215911473415	-0.101620540731	0.467002106497	0.288400143411	0.585313729134	-0.44451732542	0.682498979842	0.247777001538	-0.391247006516	-0.0864948411964	0.385187041773	0.203750234549	-0.320792856219	-0.229461653087	0.635539877795	0.119430056954	0.347192761783	0.691067316892	-0.168255429003	0.257100283027	0.691067316892	0.452777028269	0.0590000334818	1	.	2.08348690637
rs183484	-4.12306124945	-0.768481601742	0.219949343383	0.112933419803	0.906253309957	0.291446714308	0.313411242637	0.0456911026141	1.17590231215	0.561897217036	-1.04872463045	0.304416445043	-0.774736318155	-0.264385052544	0.571198117043	1.18438889715	-0.128779442435	0.513640037578	0.641250554212	0.512585226329	0.241570662443	-0.0884482643749	0.216634401232	-1.50313323621	0.356554222994	-0.399013279305	0.404451150188	0.524588698562	0.266508688375	1.50313323621	-1.77019522429	-0.306367040622	1	PASS	1.61735116893
rs1934951	-4.4755696951	0.82425839171	0.215400091447	-0.0694695923187	0.358891056268	-0.310281526535	0.290392897047	0.831929977404	1.34453012871	0.230376236769	0.425714262021	-0.759640303725	-0.268061691384	0.752844495336	-0.444492223803	0.660034148218	0.398355441138	-0.395339497718	-0.95164964882	0.00810820064927	0.389717501064	0.606668751055	-0.0189503585582	0.479657701124	0.237611523047	-0.216352080501	-0.433861322699	0.289177138147	0.233993879908	1.34453012871	-5.79695901263	-1.01159776082	1	PASS	0.991993270773
rs2032582	-4.69940528939	-0.476572728217	-0.054139182813	0.342223555589	0.807751763823	-0.231981070375	0.376566578953	0.0520484089697	-0.115721507153	1.17478333801	-0.590351737312	0.536090342131	0.0194349709186	0.461278471124	-0.0849444835926	-0.180434951728	0.218632505935	0.118432488514	0.238322815261	0.233207548505	-0.0198229178925	1.04460644917	0.215546292448	0.0800357654695	0.936134171263	0.0532076446444	0.0324945235409	-0.487423765803	0.0666217050569	1.17478333801	0.191816305444	0.056076730435	1	.	2.07926945436
rs2228001	-4.89265689726	0.0861934788906	0.0277008352444	0.287796625423	0.65764660003	-0.106599243506	0.30874423472	-0.0629284187102	0.018338558601	-0.0889582650136	-0.57378713647	0.288981698897	0.598157122146	0.373630880575	0.745548015213	-0.220795223413	0.590049744206	-0.204267935162	0.401489471532	-0.331602275543	0.167930828921	0.606988150272	0.0360930954298	0.374206666535	0.0411297660003	0.326015172984	0.746445193525	-0.201490744066	0.127062153906	0.746445193525	-0.4824259526	-0.0797678906663	1	.	1.89241973267
rs2784917	-4.55733597047	-0.272348353323	0.220538631622	0.153208816913	0.34279373876	-0.410222022545	0.355041214148	0.245879253432	0.505642384069	-0.680203971598	-0.690059601763	-0.12213272429	0.183798764118	-0.417271330911	0.883410296632	1.05001316531	0.235755301987	-0.323874733046	0.241751081756	-0.207442940967	0.89141033729	1.33742899089	-0.206982445172	0.214107007648	0.102767211368	0.163191304058	0.540247100436	0.220889493651	0.198952885883	1.33742899089	-3.18596883714	-0.675230355896	1	PASS	1.25246444098
rs3892097	-0.207023200492	-0.417225816459	-2.64299895799	0.834867226626	-0.218206885538	-0.809420912373	0.683474143192	0.68722546651	-0.767276347371	0.7418527795	-0.61371716314	0.777581228993	0.646394451839	0.496401841811	0.729316126004	0.599035023059	-0.466412178691	0.4178744503	0.684192721736	0.558963381026	-2.58578465842	0.738316825149	0.444159405885	-0.228411525102	0.633890034536	-2.16348170246	0.745683023626	0.700731218253	0.527682611418	2.58578465842	1.42681189733	0.392067386049	1	.	2.62454509475
rs3957357	-3.27682146426	-0.496101964802	1.17434008862	0.405173696134	0.985751442552	-0.217493235907	-0.561982351484	-0.483013839799	1.08786923752	0.0960031753557	-0.958604645632	0.945740577185	-1.00572963428	-0.449788940463	-0.0828778279398	-0.415655466526	-0.241498966983	-0.443472318871	0.654808432717	-0.644128807714	0.796197950106	-0.624523689856	-0.273705699041	0.611214959799	-0.575700432749	1.08010421371	0.685290902757	2.22860460986	-0.229496101445	2.22860460986	-2.58833771437	-0.58520673085	1	PASS	1.33310763587
rs4148323	-4.97636063306	0.162073671109	0.555380389883	-0.281353683625	0.012136577244	0.0948957895342	0.402470894663	-0.116822420847	0.464479541219	0.144919509313	0.0182853240017	-0.599673108575	0.35158944888	0.29664639402	-0.307399739245	-0.221972856406	0.392543121859	0.0239456422878	0.422597422481	0.276158048173	0.0133632114867	0.464615518967	0.436847743406	0.653302893107	0.349112751786	0.374492736056	0.338870105369	0.254855706906	0.26550687754	0.653302893107	-0.638775199468	-0.117577027372	1	.	1.84346876556
rs4244285	-3.70457175237	0.861622384268	0.509610382606	0.413562488662	0.472678546148	0.738498943128	0.431015149775	0.584137763407	0.295433853018	0.180938406256	0.350323609115	-0.876219901886	0.902173868203	1.31927578197	-0.66166918759	1.17156726161	0.517642017832	-1.30557161246	-1.00913171168	-0.516437321392	0.395914302878	0.253955063504	0.342379333937	0.0954074734585	-1.10453597697	-0.549008066641	-0.86056321349	0.751572114718	0.346351471526	1.31927578197	-0.879234574224	-0.210797816268	1	.	1.72811854169
rs442767	-4.67376902018	-0.308006136704	0.11764508168	0.600951341755	0.316033743176	0.700062026548	-0.519861789072	-0.200540614764	0.460987037339	0.271702287661	0.0407099598988	0.6621969719	0.614655480354	0.0203730684671	1.46951367487	-0.292577880632	-0.280126917995	0.0938549594815	-0.0891310859144	0.383664861669	-0.206726064281	0.578498997418	0.344093674836	0.0071698253244	0.498736920422	-0.625481628746	0.177181997505	-0.161810772016	0.105750020581	1.46951367487	-2.09822821461	-0.297680630898	1	PASS	1.6271185513
rs4646	-4.91887868142	0.222132289972	0.00901289729577	0.199318834116	0.408576085992	0.835111564153	-0.265039521597	-0.0119005685097	0.464000565235	0.630450930734	0.0903952393326	0.265575934193	0.681957550526	-0.17070989068	0.478121217537	-0.0815703239312	0.426749152065	0.403730757822	-0.281412730336	0.0988044360235	-0.198040477431	0.487573648857	0.138033288327	0.502874161624	0.177419042067	-0.587688348733	-0.00287752791309	-0.00171952532271	0.157726165197	0.835111564153	-1.4178343827	-0.244859091641	1	PASS	1.68779643168
